budget,genres,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
10000000.0,Action Horror Thriller,316727,en,53.727146,29-06-2016,118587880.0,105.0,The Purge: Election Year,6.1,1306,James DeMonaco
10000000.0,Horror Thriller Crime,663,en,29.244768,25-10-2007,139352633.0,93.0,Saw IV,5.9,903,Darren Lynn Bousman
10000000.0,Drama Horror Thriller,11804,en,14.447723,07-01-2005,91196419.0,101.0,White Noise,5.6,261,Geoffrey Sax
10000000.0,Horror Mystery Thriller,1970,en,35.695442,22-10-2004,183474602.0,92.0,The Grudge,5.8,865,Takashi Shimizu
10000000.0,Horror Thriller,8922,en,23.316208,01-07-2001,59217789.0,90.0,Jeepers Creepers,6.1,720,Victor Salva
10000000.0,Horror Mystery Thriller,321258,en,38.179483,22-01-2016,64188367.0,97.0,The Boy,5.8,1102,William Brent Bell
10000000.0,Horror Mystery Thriller,44040,en,30.934688,13-01-2010,33583175.0,80.0,Devil,5.8,816,John Erick Dowdle
10000000.0,Drama Horror Thriller,280092,en,45.946524,04-06-2015,104303851.0,97.0,Insidious: Chapter 3,6.2,983,Leigh Whannell
10000000.0,Horror Thriller Science-Fiction,10163,en,10.125029,05-03-1992,32101000.0,108.0,The Lawnmower Man,5.4,197,Brett Leonard
10000000.0,Drama Fantasy Horror Science-Fiction Thriller,15301,en,12.902975,24-06-1983,29450919.0,101.0,Twilight Zone: The Movie,6.2,161,Steven Spielberg
10000000.0,Horror Science-Fiction Thriller,11336,en,16.78512,21-10-1983,20766616.0,103.0,The Dead Zone,6.9,311,David Cronenberg
10000000.0,Horror,283445,en,26.090495,19-08-2015,52882018.0,97.0,Sinister 2,5.4,581,Ciaran Foy
11000000.0,Action Horror,9362,en,32.579697,19-01-1990,48572000.0,96.0,Tremors,6.6,864,Ron Underwood
12600000.0,Horror Thriller,9902,en,33.555764,30-05-2003,28650575.0,84.0,Wrong Turn,6.0,635,Rob Schmidt
10000000.0,Crime Mystery Horror Thriller,11507,en,9.525626,25-10-1984,8801940.0,114.0,Body Double,6.4,137,Brian De Palma
10000000.0,Horror Thriller,329440,en,19.865989,07-01-2016,40055439.0,95.0,The Forest,4.8,448,Jason Zada
10.0,Horror Thriller,78383,en,10.013629,28-09-2013,10000000.0,99.0,Nurse 3-D,4.9,119,Douglas Aarniokoski
10500000.0,Horror Thriller,10306,en,11.225044,10-06-1988,14144000.0,98.0,Poltergeist III,4.5,123,Gary Sherman
11000000.0,Horror Action Thriller Science-Fiction,348,en,94.184658,25-05-1979,104931801.0,117.0,Alien,7.9,4470,Ridley Scott
85000.0,Horror,30497,en,29.262427,01-10-1974,30859000.0,83.0,The Texas Chain Saw Massacre,7.2,590,Tobe Hooper
9000000.0,Horror Thriller,10585,en,27.600843,08-11-1988,44196684.0,87.0,Child's Play,6.3,581,Tom Holland
9000000.0,Horror Thriller,238636,en,82.975841,17-07-2014,108782847.0,104.0,The Purge: Anarchy,6.6,1954,James DeMonaco
9000000.0,Horror Thriller,9656,en,4.134327,25-12-2006,21510851.0,84.0,Black Christmas,4.8,119,Glen Morgan
8500000.0,Horror Comedy,1547,en,24.750909,31-07-1987,32222567.0,97.0,The Lost Boys,6.8,538,Joel Schumacher
8500000.0,Comedy Horror,11217,en,2.62082,27-02-2004,5001655.0,104.0,Club Dread,5.1,107,Jay Chandrasekhar
5000000.0,Horror Thriller Science-Fiction,170,en,45.490374,31-10-2002,82719885.0,113.0,28 Days Later,7.1,1777,Danny Boyle
14000000.0,Horror Thriller Mystery Fantasy,11596,en,14.730796,13-10-1994,18090181.0,112.0,New Nightmare,6.4,291,Wes Craven
8000000.0,Drama Horror,10873,en,5.93923,15-05-2000,8279017.0,92.0,Shadow of the Vampire,6.6,148,E. Elias Merhige
8000000.0,Romance Comedy Drama Horror,10288,en,5.244518,07-09-2006,426224.0,91.0,Fido,6.6,135,Andrew Currie
10200000.0,Horror,1691,en,20.745052,08-06-2007,35619521.0,93.0,Hostel: Part II,5.6,453,Eli Roth
7000000.0,Thriller Horror,301365,en,38.150787,08-06-2016,1333124.0,117.0,The Neon Demon,6.4,887,Nicolas Winding Refn
0.0,Horror Thriller,29064,en,1.288173,15-10-1999,2400000.0,100.0,The Omega Code,4.4,17,Robert Marcarelli
7000000.0,Horror,79316,en,14.741589,08-01-2014,36433975.0,89.0,Devil's Due,4.4,216,Matt Bettinelli-Olpin
7000000.0,Horror,2662,en,19.301432,11-04-2003,16829545.0,89.0,House of 1000 Corpses,6.0,306,Rob Zombie
0.0,Horror Action Thriller Science-Fiction,77156,en,0.000372,22-11-1978,0.0,90.0,Alien Zone,4.0,3,Sharron Miller
7.0,Thriller Action Horror Science-Fiction Crime,13006,en,4.857028,01-05-1992,5.0,90.0,Split Second,5.7,63,Tony Maylam
6900000.0,Horror Thriller,82505,en,25.613197,21-09-2012,44287131.0,101.0,House at the End of the Street,5.6,555,Mark Tonderai
6500000.0,Horror,250546,en,60.225219,02-10-2014,255273813.0,99.0,Annabelle,5.6,1517,John R. Leonetti
6500000.0,Horror Mystery Thriller,11033,en,11.208769,25-06-1980,31899000.0,105.0,Dressed to Kill,6.8,157,Brian De Palma
0.0,Horror Thriller,10496,en,1.537859,22-10-1999,10.0,91.0,Bats,4.1,35,Louis Morneau
4000000.0,Comedy Horror,10925,en,14.961629,15-05-1985,14237000.0,91.0,The Return of the Living Dead,7.3,267,Dan O'Bannon
8000000.0,Horror Thriller,10160,en,12.654051,11-08-1989,22168359.0,89.0,A Nightmare on Elm Street 5: The Dream Child,5.5,245,Stephen Hopkins
6000000.0,Crime Horror Thriller,25066,en,3.89204,24-05-1995,12000000.0,98.0,Tales from the Hood,5.4,32,Rusty Cundieff
5000000.0,Horror Thriller,11361,en,8.008844,12-10-1989,11642254.0,96.0,Halloween 5: The Revenge of Michael Myers,5.2,183,Dominique Othenin-Girard
0.0,Mystery Drama Thriller Horror,347764,en,1.273773,31-08-2015,0.0,96.0,Goddess of Love,6.2,9,Jon Knautz
5952000.0,Horror Mystery Science-Fiction,837,en,18.119265,04-02-1983,2120439.0,87.0,Videodrome,7.1,454,David Cronenberg
5600000.0,Thriller Horror,10664,es,22.341462,15-09-2009,18469680.0,85.0,[REC]²,6.4,489,Jaume Balaguer\u00f3
4000000.0,Horror,215,en,42.187986,28-10-2005,152925093.0,92.0,Saw II,6.3,1251,Darren Lynn Bousman
4900000.0,Horror Thriller,345911,en,48.170508,21-07-2016,44107032.0,81.0,Lights Out,6.3,1129,David F. Sandberg
5000000.0,Horror,72571,en,29.15813,19-10-2011,205703818.0,83.0,Paranormal Activity 3,5.9,669,Henry Joost
5000000.0,Horror,242512,en,56.30466,24-10-2014,103590271.0,89.0,Ouija,4.9,983,Stiles White
5000000.0,Horror Thriller,10072,en,17.304055,27-02-1987,44793222.0,96.0,A Nightmare on Elm Street 3: Dream Warriors,6.5,354,Chuck Russell
5000000.0,Horror,82990,en,20.326337,17-10-2012,142817992.0,95.0,Paranormal Activity 4,5.2,563,Henry Joost
11000000.0,Horror Thriller Comedy,11284,en,16.856231,05-09-1991,34872033.0,89.0,Freddy's Dead: The Final Nightmare,5.1,272,Rachel Talalay
5000000.0,Horror Thriller,227348,en,19.984477,01-01-2014,86362372.0,84.0,Paranormal Activity: The Marked Ones,5.2,449,Christopher B. Landon
3300000.0,Thriller Horror,243940,en,20.304235,29-01-2015,64110728.0,83.0,The Lazarus Effect,5.1,505,David Gelb
5000000.0,Horror,157547,en,35.871248,08-09-2013,44030246.0,104.0,Oculus,6.3,1050,Mike Flanagan
5000000.0,Horror Thriller,256274,en,26.510558,14-08-2014,40100000.0,93.0,"As Above, So Below",6.1,766,John Erick Dowdle
5000000.0,Horror Thriller,10283,en,12.904615,28-07-1989,14000000.0,100.0,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191,Rob Hedden
5000000.0,Horror Thriller,10987,en,9.483717,29-09-1995,15116634.0,88.0,Halloween: The Curse of Michael Myers,5.0,170,Joe Chappelle
4000000.0,Horror Comedy,747,en,49.12486,09-04-2004,30039392.0,99.0,Shaun of the Dead,7.5,2420,Edgar Wright
5000000.0,Horror Thriller,11357,en,9.302349,21-10-1988,17768757.0,88.0,Halloween 4: The Return of Michael Myers,5.9,209,Dwight H. Little
5000000.0,Horror Thriller Science-Fiction,50357,en,17.028252,20-07-2011,25562924.0,86.0,Apollo 18,5.0,356,Gonzalo L\u00f3pez-Gallego
5000000.0,Action Adventure Horror Thriller,12484,en,2.739307,27-04-2001,0.0,90.0,The Forsaken,4.9,47,J.S. Cardone
0.0,Comedy Horror Science-Fiction,3028,en,0.805312,10-11-1982,0.0,87.0,Jekyll and Hyde ... Together Again,4.6,5,Jerry Belson
5000000.0,Horror Crime Thriller,313922,en,30.001024,15-04-2016,3220371.0,95.0,Green Room,6.7,683,Jeremy Saulnier
5000000.0,Comedy Horror,46838,en,19.940245,22-01-2010,5476793.0,89.0,Tucker and Dale vs Evil,7.3,847,Eli Craig
5000000.0,Horror Science-Fiction Thriller,18442,en,3.05434,27-02-2004,0.0,95.0,Decoys,4.7,33,Matthew Hastings
5000000.0,Horror Thriller,298312,en,38.94708,10-09-2015,98450062.0,94.0,The Visit,6.0,1360,M. Night Shyamalan
0.0,Horror Action,361159,en,2.394613,08-10-2015,0.0,97.0,Navy Seals vs. Zombies,3.5,36,Stanton Barrett
4798235.0,Horror Thriller,77949,en,25.30216,17-08-2011,209696.0,107.0,The Awakening,6.3,458,Nick Murphy 
4800000.0,Horror,1690,en,38.83192,06-01-2005,80578934.0,94.0,Hostel,5.7,887,Eli Roth
0.0,Horror Thriller,49365,en,1.435742,22-04-1988,0.0,112.0,Lady in White,6.3,25,Frank LaLoggia
4700000.0,Horror,16337,en,9.617777,22-08-1986,8025872.0,101.0,The Texas Chainsaw Massacre 2,5.9,139,Tobe Hooper
4500000.0,Drama Horror Mystery Thriller,36419,en,14.570359,09-04-2010,3606395.0,104.0,After.Life,5.4,251,Agnieszka Wojtowicz-Vosloo
4400000.0,Comedy Horror,362105,en,3.898737,29-09-2015,0.0,85.0,R.L. Stine's Monsterville: The Cabinet of Souls,6.9,35,Peter DeLuise
114000.0,Horror,10331,en,25.666029,01-10-1968,30000000.0,96.0,Night of the Living Dead,7.5,580,George A. Romero
4000000.0,Horror,287424,en,40.016306,08-05-2015,187112.0,95.0,Maggie,5.2,593,Henry Hobson
4500000.0,Horror Comedy,165864,en,2.503612,19-02-2013,0.0,86.0,Hansel and Gretel Get Baked,4.8,67,Duane Journey
4000000.0,Action Horror Science-Fiction Thriller,8337,en,29.852608,23-11-1988,13008928.0,94.0,They Live,7.1,550,John Carpenter
5000000.0,Horror Thriller,146203,en,10.605752,28-02-2013,15179302.0,88.0,The Last Exorcism Part II,4.4,203,Ed Gass-Donnelly
4000000.0,Horror Action Thriller,48572,en,12.062371,19-08-2011,1104682.0,88.0,Red State,5.9,316,Kevin Smith
1300000.0,Crime Drama Horror Thriller,48309,en,7.605291,04-03-1988,354704.0,102.0,Prison,6.7,27,Renny Harlin
650000.0,Drama Horror Action Thriller Science-Fiction,52015,en,12.496261,30-09-2010,33245.0,98.0,Stake Land,6.2,285,Jim Mickle
4000000.0,Horror,114635,en,1.390659,27-10-2012,0.0,78.0,The Helpers,4.1,8,Chris Stokes
3500000.0,Horror,16288,en,10.729884,01-05-1987,14000000.0,92.0,Creepshow 2,5.9,129,Michael Gornick
3500000.0,Mystery Horror,310131,en,50.319662,19-02-2016,40423945.0,92.0,The Witch,6.3,1434,Robert Eggers
0.0,Horror Thriller,22007,en,3.280081,16-10-2008,0.0,94.0,Train,4.8,36,Gideon Raff
3600000.0,Horror Comedy Fantasy,765,en,35.674774,13-03-1987,5923044.0,84.0,Evil Dead II,7.6,742,Sam Raimi
3500000.0,Fantasy Horror,46146,nb,12.982319,29-10-2010,4159678.0,103.0,Troll Hunter,6.7,583,Andr\u00e9 \u00d8vredal
3500000.0,Horror Thriller Mystery,39303,en,1.271621,25-04-2009,0.0,96.0,02:13,4.6,10,Charles Adelman
3200000.0,Horror Drama Mystery,805,en,26.180367,12-06-1968,33395426.0,136.0,Rosemary's Baby,7.5,863,Roman Polanski
3000000.0,Horror Thriller,41436,en,22.789649,20-10-2010,177512032.0,91.0,Paranormal Activity 2,5.7,722,Tod Williams
3000000.0,Horror,10014,en,21.607228,31-10-1985,29999213.0,87.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,361,Jack Sholder
3000000.0,Science-Fiction Horror Thriller,158015,en,54.403033,31-05-2013,89328627.0,86.0,The Purge,6.0,2428,James DeMonaco
3000000.0,Horror Thriller Mystery,82507,en,41.045084,29-03-2012,77712439.0,110.0,Sinister,6.7,1573,Scott Derrickson
3000000.0,Horror Mystery Thriller,10225,en,11.158167,01-08-1986,19472057.0,86.0,Friday the 13th Part VI: Jason Lives,5.7,216,Tom McLoughlin
3000000.0,Fantasy Horror Thriller,10285,en,10.341982,13-08-1993,15938065.0,87.0,Jason Goes to Hell: The Final Friday,4.2,193,Adam Marcus
3000000.0,Action Horror Science-Fiction Thriller,15158,en,5.003615,08-07-1988,7282851.0,97.0,Phantasm II,6.3,94,Don Coscarelli
0.0,Fantasy Horror Science-Fiction,24126,en,3.107149,01-05-1993,0.0,98.0,Warlock: The Armageddon,5.2,38,Anthony Hickox
2800000.0,Comedy Horror,246403,en,15.754614,19-09-2014,1826705.0,102.0,Tusk,5.1,366,Kevin Smith
0.0,Horror Science-Fiction Thriller,50942,en,2.857848,17-05-1998,0.0,176.0,Creature,4.0,21,Stuart Gillard
0.0,Horror Thriller,38033,en,2.504156,01-10-2010,0.0,96.0,Chain Letter,3.9,37,Deon Taylor
3000000.0,Thriller Horror,234212,en,12.564554,12-02-2015,3387000.0,83.0,Demonic,4.9,148,Will Canon
3000000.0,Thriller Mystery Drama Horror,351043,en,3.077885,14-08-2015,0.0,90.0,Amnesiac,4.1,52,Michael Polish
0.0,Thriller Action Horror,356483,en,0.687656,16-10-2015,0.0,89.0,Unnatural,4.3,12,Hank Braxtan
2800000.0,Horror Thriller,10281,en,9.070842,13-05-1988,19170001.0,88.0,Friday the 13th Part VII: The New Blood,5.3,192,John Carl Buechler
2000000.0,Horror Action Science-Fiction,13025,en,15.351412,08-09-2007,5364858.0,95.0,Diary of the Dead,5.4,190,George A. Romero
2600000.0,Horror Thriller,9730,en,14.013414,13-04-1984,32980880.0,91.0,Friday the 13th: The Final Chapter,5.9,237,Joseph Zito
2600000.0,Horror Thriller,8875,en,3.687574,07-12-2007,0.0,97.0,Timber Falls,5.2,38,Tony Giglio
2500000.0,Comedy Horror,139038,en,18.661541,11-01-2013,60141683.0,86.0,A Haunted House,5.4,516,Michael Tiddes
2500000.0,Horror Mystery Science-Fiction,10676,en,12.030456,22-10-1982,14400000.0,98.0,Halloween III: Season of the Witch,5.0,229,Tommy Lee Wallace
0.0,Horror Mystery Thriller,50538,fr,0.205034,03-10-2003,0.0,100.0,Evil Words,6.9,8,\u00c9ric Tessier
35000000.0,Horror,332285,en,3.674294,02-09-2016,0.0,94.0,Antibirth,4.8,40,Danny Perez
0.0,Drama Horror Thriller,13569,en,1.946715,01-12-2006,0.0,101.0,Thr3e,4.8,21,Robby Henson
4000000.0,Horror Thriller,9728,en,14.206525,13-08-1982,36690067.0,95.0,Friday the 13th Part III,5.7,254,Steve Miner
2200000.0,Horror Thriller,9731,en,12.639469,22-03-1985,21930418.0,92.0,Friday the 13th: A New Beginning,5.1,196,Danny Steinmann
0.0,Action Comedy Horror,16205,en,2.659804,09-10-2007,0.0,85.0,Jack Brooks: Monster Slayer,5.7,59,Jon Knautz
1500000.0,Horror Mystery,8329,es,31.691617,10-04-2007,30448000.0,78.0,[REC],7.1,934,Jaume Balaguer\u00f3
0.0,Thriller Horror Science-Fiction,347548,en,2.122451,09-07-2015,0.0,77.0,Containment,5.1,36,Neil Mcenery-West
0.0,Comedy Horror Action,28165,en,1.791331,24-02-1989,0.0,96.0,The Toxic Avenger Part II,5.3,39,Lloyd Kaufman
2000000.0,Horror Thriller,270303,en,100.876794,04-02-2015,14674076.0,100.0,It Follows,6.6,1832,David Robert Mitchell
2000000.0,Horror Mystery,92182,en,11.66632,21-01-2011,13101672.0,85.0,Silent House,5.2,125,Chris Kentis
2000000.0,Comedy Science-Fiction Romance Horror,28260,en,7.502934,01-10-1993,54207.0,97.0,Return of the Living Dead 3,5.9,88,Brian Yuzna
100000.0,Horror,115210,en,7.447714,19-05-2012,95000.0,86.0,Stitches,5.5,92,Conor McMahon
0.0,Mystery Horror History,12602,de,1.296784,05-10-1967,0.0,85.0,The Torture Chamber of Dr. Sadism,6.3,12,Harald Reinl
2000000.0,Thriller Mystery Horror Drama,309919,en,2.00163,21-08-2015,0.0,89.0,The Curse of Downers Grove,4.4,24,Derick Martini
1800000.0,Horror Drama Thriller,38358,en,14.838986,27-08-2010,67738090.0,87.0,The Last Exorcism,5.6,328,Daniel Stamm
0.0,Thriller Comedy Horror,386826,en,0.060127,04-03-2016,0.0,87.0,A Beginner's Guide to Snuff,0.0,0,Mitchell Altieri
500000.0,Drama Horror Thriller Romance,10894,en,8.650779,13-01-2002,150277.0,93.0,May,6.3,152,Lucky McKee
2000000.0,Thriller Crime Horror,43947,en,26.281839,17-06-2010,572809.0,108.0,I Spit on Your Grave,6.3,519,Steven R. Monroe
0.0,Thriller Horror,283686,en,3.215465,27-08-2014,0.0,92.0,Out of the Dark,4.6,55,Llu\u00eds Qu\u00edlez
1500000.0,Horror Thriller,49018,en,58.594852,13-09-2010,97009150.0,103.0,Insidious,6.8,1737,James Wan
0.0,Thriller Action Horror,323271,en,0.06124,28-08-2015,0.0,93.0,Unsullied,3.0,1,Simeon Rice
1500000.0,Horror Mystery,10972,en,11.064228,10-08-2001,373967.0,100.0,Session 9,6.2,251,Brad Anderson
1500000.0,Comedy Horror,1961,en,7.5591,01-10-2007,173066.0,86.0,My Name Is Bruce,5.9,107,Bruce Campbell
1500000.0,Horror Mystery Science-Fiction,23963,en,4.680206,06-03-2009,32000.0,93.0,Pontypool,6.6,183,Bruce McDonald
1500000.0,Horror Thriller,104755,en,14.504326,10-09-2012,1165882.0,101.0,The Lords of Salem,5.1,242,Rob Zombie
1500000.0,Drama Mystery Horror Thriller,301325,de,2.815228,20-11-2015,0.0,90.0,#Horror,3.3,52,Tara Subkoff
0.0,Action Horror Thriller,347755,en,0.446858,28-01-2016,0.0,93.0,Wind Walkers,7.5,6,Russell Friedenberg
1.0,Adventure Comedy Horror,48463,en,1.452152,17-12-2004,0.0,94.0,Incident at Loch Ness,5.9,18,Zak Penn
0.0,Thriller Horror,280381,en,0.43049,11-01-2014,0.0,91.0,House at the End of the Drive,0.0,0,David Worth
0.0,Horror Comedy,100275,en,0.143784,22-04-2012,1632.0,79.0,Eddie: The Sleepwalking Cannibal,6.1,30,Boris Rodriguez
1250000.0,Horror Thriller,9725,en,16.517777,01-05-1981,21722776.0,87.0,Friday the 13th Part 2,6.0,315,Steve Miner
1250000.0,Horror Science-Fiction,23730,en,4.45544,31-08-1984,3412497.0,88.0,C.H.U.D.,5.3,62,Douglas Cheek
1200000.0,Horror Mystery Crime,176,en,63.655973,01-10-2004,103911669.0,103.0,Saw,7.2,2184,James Wan
0.0,Thriller Horror,107315,en,1.36514,22-10-2011,0.0,0.0,Below Zero,4.4,12,Justin Thomas Ostensen
0.0,Horror,157422,en,1.906151,16-10-2015,0.0,91.0,The Wicked Within,4.2,26,Jay Alaimo
0.0,Horror,310933,en,0.100533,01-06-2013,0.0,0.0,Bleeding Hearts,2.0,1,Dylan Bank
1100000.0,Comedy Horror,39895,en,1.220072,25-09-1987,1400000.0,99.0,From a Whisper to a Scream,6.8,15,Jeff Burr
1596010.0,Horror,55616,en,0.552361,28-02-2002,0.0,75.0,Dracula: Pages from a Virgin's Diary,6.9,8,Guy Maddin
0.0,Horror Science-Fiction Action,53502,en,0.249457,13-05-2010,0.0,90.0,The Dead Undead,3.1,6,Matthew R. Anderson
0.0,Horror Documentary Mystery,202604,en,0.447166,29-05-2013,0.0,0.0,The Vatican Exorcisms,4.4,11,Joe Marino
1000000.0,Horror Thriller,277685,en,41.972329,17-04-2015,62882090.0,82.0,Unfriended,5.5,1047,Levan Gabriadze
1000000.0,Drama Horror,11298,en,6.532855,03-04-1981,17985893.0,91.0,The Howling,6.4,161,Joe Dante
1000000.0,Horror,9003,en,22.583834,11-09-1987,14564027.0,94.0,Hellraiser,6.9,449,Clive Barker
1000000.0,Horror Thriller,10092,en,6.926926,16-09-2005,10047674.0,90.0,Cry_Wolf,5.6,126,Jeff Wadlow
1000000.0,Adventure Horror Action Science-Fiction,10643,ja,3.322721,11-12-1999,10037390.0,107.0,Godzilla 2000,5.9,43,Takao Okawara
1000000.0,Thriller Horror,76487,en,13.152822,06-01-2012,101758490.0,83.0,The Devil Inside,4.6,262,William Brent Bell
5000000.0,Action Adventure Horror Thriller,171424,en,17.845161,04-09-2014,6833445.0,100.0,The Green Inferno,5.0,349,Eli Roth
0.0,Horror,34592,en,1.563711,01-01-2009,0.0,92.0,ZMD: Zombies of Mass Destruction,4.7,31,Kevin Hamedani
1000000.0,Horror Thriller,92635,en,0.653495,16-03-2012,0.0,85.0,Snow White: A Deadly Summer,4.8,11,David DeCoteau
1.0,Horror,287524,en,1.859965,31-10-2014,0.0,95.0,Fear Clinic,4.0,42,Robert Hall
0.0,Horror,323270,en,0.392658,27-10-2015,0.0,0.0,The Horror Network Vol. 1,5.0,2,Joseph Graham
800000.0,Horror Comedy,14451,no,11.205726,09-01-2009,1984662.0,91.0,Dead Snow,6.1,311,Tommy Wirkola
0.0,Horror Science-Fiction,211557,en,0.322553,28-10-2012,0.0,14.0,Vessel,5.9,8,Clark Baker
500000.0,Horror Thriller Crime,74725,en,12.203041,02-09-2011,171760.0,95.0,Kill List,6.0,210,Ben Wheatley
750000.0,Horror Thriller,58428,en,14.386807,01-12-2011,78396.0,102.0,The Innkeepers,5.4,219,Ti West
0.0,Horror Drama Thriller Crime,13429,en,3.283886,18-07-2008,0.0,99.0,Donkey Punch,4.5,52,Olly Blackburn
0.0,Horror,22530,en,1.039149,01-01-2008,0.0,95.0,Bled,3.8,4,Christopher Hutson
650.0,Horror Fantasy,158752,en,1.352222,11-10-2013,0.0,90.0,Escape from Tomorrow,4.8,87,Randy Moore
60000.0,Horror Mystery,2667,en,41.690578,14-07-1999,248000000.0,81.0,The Blair Witch Project,6.3,1055,Daniel Myrick
500000.0,Horror Science-Fiction,30315,en,2.537032,24-08-1977,17000000.0,97.0,Kingdom of the Spiders,5.7,30,John 'Bud' Cardos
500000.0,Comedy Drama Fantasy Horror Mystery,45649,en,9.108949,09-07-2010,98017.0,85.0,Rubber,5.7,251,Quentin Dupieux
500000.0,Comedy Horror,139715,en,2.391847,27-04-2012,0.0,87.0,Detention of the Dead,4.5,34,Alex Craig Mann
500000.0,Horror Comedy,117942,en,1.600171,28-03-2012,0.0,104.0,Girls Gone Dead,3.5,14,Michael Hoffman Jr.
0.0,Music Horror,285743,en,0.674398,29-03-2016,0.0,0.0,Alleluia! The Devil's Carnival,6.0,2,Darren Lynn Bousman
0.0,Horror Comedy,17287,en,3.905877,26-12-2006,0.0,103.0,Poultrygeist: Night of the Chicken Dead,5.9,41,Lloyd Kaufman
0.0,Horror Drama,308467,en,0.160234,01-03-2013,0.0,90.0,Roadside,4.2,5,Eric England
15000.0,Horror Mystery,23827,en,47.456823,14-09-2007,193355800.0,86.0,Paranormal Activity,5.9,1316,Oren Peli
0.0,Horror Comedy,189711,en,0.133619,08-03-2014,0.0,0.0,Love in the Time of Monsters,5.0,2,Matt Jackson
500000.0,Horror Science-Fiction Thriller,18045,en,1.428483,11-03-2005,0.0,80.0,The Dark Hours,5.5,22,Paul Fox
350000.0,Horror,764,en,35.037625,15-10-1981,29400000.0,85.0,The Evil Dead,7.3,894,Sam Raimi
6000000.0,Horror,103620,en,19.331884,26-12-2012,31081.0,89.0,Maniac,6.0,316,Franck Khalfoun
8.0,Fantasy Horror Thriller,11980,en,11.818333,01-09-1995,16.0,98.0,The Prophecy,6.4,138,Gregory Widen
0.0,Horror Drama Thriller,250184,en,1.905197,29-03-2014,0.0,90.0,Locker 13,6.8,3,Jason Marsden
0.0,Horror,426067,en,0.001389,01-01-1990,0.0,94.0,Midnight Cabaret,0.0,0,Pece Dingo
0.0,Horror,27420,en,1.452199,01-05-1981,0.0,96.0,Graduation Day,5.0,22,Herb Freed
300000.0,Comedy Horror Thriller,80468,en,2.733725,14-04-2011,0.0,97.0,Some Guy Who Kills People,5.7,45,Jack Perez
0.0,Horror,325123,en,0.055325,10-03-2015,0.0,96.0,Teeth and Blood,3.0,1,
0.0,Horror Thriller,150211,en,1.084387,10-10-2012,0.0,0.0,The Frozen,4.2,14,Andrew Hyatt
210000.0,Adventure Horror Science-Fiction,35073,en,2.043661,13-06-1953,5000000.0,80.0,"The Beast from 20,000 Fathoms",6.7,41,Eug\u00e8ne Louri\u00e9
450000.0,Crime Horror Thriller,54702,en,1.077321,10-09-2004,0.0,90.0,Malevolence,4.9,14,Stevan Mena
0.0,Drama Comedy Horror,5759,en,3.299345,21-01-2008,0.0,84.0,Baghead,5.8,23,Jay Duplass
0.0,Horror,402515,pt,0.018716,21-10-2014,0.0,89.0,American Beast,0.0,0,Livingston Oden
0.0,Thriller Drama Horror,50497,en,2.805351,31-01-2012,0.0,86.0,When the Lights Went Out,5.8,49,Pat Holden
100000.0,Horror Thriller,299245,en,18.045782,10-07-2015,42664410.0,87.0,The Gallows,4.9,361,Travis Cluff
10000.0,Drama Fantasy Horror Science-Fiction,985,en,20.399578,19-03-1977,7000000.0,89.0,Eraserhead,7.5,485,David Lynch
0.0,Comedy Horror Science-Fiction,18841,en,1.680525,12-09-2001,0.0,90.0,The Lost Skeleton of Cadavra,6.5,30,Larry Blamire
0.0,Crime Horror,72086,en,0.074005,01-01-1971,0.0,106.0,The Night Visitor,7.3,6,L\u00e1szl\u00f3 Benedek
62000.0,Horror Science-Fiction,33468,en,2.407048,25-02-1962,0.0,82.0,The Brain That Wouldn't Die,4.4,32,Joseph Green
60000.0,Thriller Horror,193603,en,0.412342,13-10-2012,0.0,93.0,Hayride,5.1,6,Terron R. Parsons
50000.0,Horror Thriller Fantasy,20981,en,1.777148,01-01-2005,0.0,47.0,The Call of Cthulhu,6.9,41,Andrew Leman
0.0,Horror,228550,en,0.160779,27-03-2011,0.0,83.0,Raymond Did It,3.2,8,Travis Legge
50000.0,Thriller Horror,290391,en,0.595809,01-09-2015,0.0,75.0,"Run, Hide, Die",3.5,2,Collin Joseph Neal
0.0,Horror,220490,en,0.056459,19-04-2013,0.0,89.0,Her Cry: La Llorona Investigation,0.0,0,Damir Catic
0.0,Thriller Horror,226458,en,3.619167,16-01-2015,0.0,91.0,Backmask,4.7,79,Marcus Nispel
12000.0,Horror Comedy Crime,692,en,4.553644,12-03-1972,6000000.0,93.0,Pink Flamingos,6.2,110,John Waters
13.0,Horror,157185,en,0.332679,01-01-2007,0.0,84.0,Tin Can Man,2.0,1,Ivan Kavanagh
20000.0,Crime Horror Mystery Thriller,36095,ja,0.212443,06-11-1997,99000.0,111.0,Cure,7.4,63,Kiyoshi Kurosawa
0.0,Thriller Horror Comedy,286939,en,0.166513,20-01-2012,0.0,82.0,Sanctuary: Quite a Conundrum,0.0,0,Thomas L. Phillips
